age, workclass, fnlwgt, education, education-num, marital-status, occupation, relasionship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, class,Wages
23, Private,50341, Masters,14, Never-married, Sales, Not-in-family, White, Female,0,0,20, United-States, <=50K,36835
39, Private,237943, HS-grad,9, Divorced, Machine-op-inspct, Unmarried, White, Male,0,1726,40, United-States, <=50K,23829
23, Private,126945, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,25, United-States, <=50K,28084
67, ?,92061, HS-grad,9, Widowed, ?, Other-relative, White, Female,0,0,8, United-States, <=50K,21503
19, ?,109938, 11th,7, Married-civ-spouse, ?, Wife, Asian-Pac-Islander, Female,0,0,40, Laos, <=50K,11341
41, Private,267252, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,1902,40, United-States, >50K,53591
32, Private,174704, 11th,7, Never-married, Other-service, Not-in-family, Black, Male,0,0,40, United-States, <=50K,22787
57, Private,124771, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,38463
18, Private,200603, HS-grad,9, Never-married, Adm-clerical, Other-relative, White, Female,0,0,30, United-States, <=50K,24553
60, State-gov,165827, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,60, United-States, >50K,70474
21, Private,301199, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, United-States, <=50K,35122
53, Private,215790, Some-college,10, Widowed, Adm-clerical, Other-relative, White, Female,0,0,22, United-States, <=50K,23117
38, Private,87556, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,55, United-States, >50K,53603
21, Private,111467, Some-college,10, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, United-States, <=50K,41026
53, Private,82646, Doctorate,16, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States, >50K,97285
24, Private,162282, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K,22963
36, Federal-gov,239074, Assoc-acdm,12, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States, <=50K,18408
29, Private,214925, Masters,14, Never-married, Exec-managerial, Not-in-family, Black, Male,0,0,60, United-States, <=50K,16393
23, Private,194247, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, <=50K,31466
44, Private,211531, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, <=50K,41985
32, Local-gov,223267, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,48, United-States, <=50K,28153
25, Private,201635, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States, <=50K,16716
41, Self-emp-not-inc,188738, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,27, United-States, <=50K,21759
18, Private,133055, HS-grad,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States, <=50K,25197
57, Private,61761, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1672,45, United-States, <=50K,28884
62, Private,103344, Bachelors,13, Widowed, Exec-managerial, Not-in-family, White, Male,10520,0,50, United-States, >50K,75944
29, Private,109814, Bachelors,13, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K,10669
19, Private,225294, HS-grad,9, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States, <=50K,40885
35, Self-emp-not-inc,97277, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,65, United-States, >50K,91552
52, Private,146711, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States, >50K,75659
28, Private,286452, 10th,6, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States, <=50K,16714
38, Private,20308, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K,30921
42, Private,224203, Some-college,10, Widowed, Sales, Unmarried, Black, Female,0,0,40, United-States, <=50K,41791
41, Private,225978, Bachelors,13, Never-married, Prof-specialty, Not-in-family, Black, Male,0,0,40, United-States, <=50K,34798
23, Private,237720, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States, <=50K,42424
31, Private,156743, Masters,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,76, United-States, >50K,97331
31, Private,509364, 5th-6th,3, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, Mexico, <=50K,37313
46, Private,144351, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States, >50K,64586
18, Private,375515, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States, <=50K,36595
57, Self-emp-not-inc,103529, Masters,14, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,38, United-States, >50K,59807
25, Private,199472, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,38, United-States, <=50K,34543
32, Private,348152, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,73880
27, Private,221166, 9th,5, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K,29983
46, Federal-gov,341762, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,7688,0,45, United-States, >50K,88664
17, ?,634226, 10th,6, Never-married, ?, Own-child, White, Female,0,0,17, United-States, <=50K,22741
43, State-gov,159449, HS-grad,9, Never-married, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K,28082
56, Self-emp-not-inc,110238, Bachelors,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States, >50K,57182
19, Private,458558, HS-grad,9, Married-civ-spouse, Craft-repair, Wife, White, Female,0,0,40, United-States, <=50K,31150
20, Federal-gov,340217, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States, <=50K,34475
42, Private,155106, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K,36494
90, Private,90523, HS-grad,9, Widowed, Transport-moving, Unmarried, White, Male,0,0,99, United-States, <=50K,28135
25, Private,122756, 11th,7, Separated, Machine-op-inspct, Not-in-family, Black, Male,0,0,35, United-States, <=50K,17627
27, Private,293828, HS-grad,9, Never-married, Other-service, Not-in-family, Black, Female,0,0,40, Jamaica, <=50K,43211
48, Private,299291, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, <=50K,39894
48, Federal-gov,483261, Some-college,10, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States, <=50K,32825
27, Private,122038, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K,27094
46, Private,160647, Bachelors,13, Widowed, Tech-support, Unmarried, White, Female,0,0,38, United-States, <=50K,23054
32, Private,106541, 5th-6th,3, Married-civ-spouse, Other-service, Other-relative, White, Male,0,0,40, United-States, <=50K,33495
22, Private,126945, Assoc-voc,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States, <=50K,22978
24, Private,188505, Bachelors,13, Married-AF-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States, >50K,60201
31, Private,377850, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,65, United-States, <=50K,16456
20, Private,193586, Some-college,10, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,18, United-States, <=50K,29693
28, Self-emp-not-inc,315417, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,2176,0,40, United-States, <=50K,38062
40, Self-emp-inc,57233, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States, >50K,54637
39, Private,195253, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States, >50K,63558
54, Local-gov,172991, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States, <=50K,35485
59, Local-gov,223215, Some-college,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,42, United-States, <=50K,11377
17, Private,95799, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,18, United-States, <=50K,11803
25, Self-emp-not-inc,213385, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,80, United-States, <=50K,10695
49, Local-gov,202467, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K,89961
55, Self-emp-not-inc,145574, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Male,34095,0,60, United-States, <=50K,18668
39, Private,147548, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, <=50K,35238
67, Private,105216, Some-college,10, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,16, United-States, <=50K,19688
28, Private,77760, HS-grad,9, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States, <=50K,38651
35, Private,167990, 9th,5, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Canada, <=50K,27303
44, Private,167005, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,48, United-States, >50K,82043
51, Private,108435, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,47, United-States, >50K,66760
55, Private,56645, Bachelors,13, Widowed, Farming-fishing, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States, <=50K,32330
45, Local-gov,304973, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,78, United-States, >50K,62257
32, Private,42596, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,48, United-States, <=50K,11207
45, Private,220641, Some-college,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K,23823
45, Private,101452, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, England, >50K,88164
35, Private,188888, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States, >50K,62621
55, Local-gov,168790, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States, <=50K,22033
59, Private,98361, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States, >50K,80869
22, Private,401762, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States, <=50K,41661
46, Local-gov,160187, Masters,14, Widowed, Exec-managerial, Unmarried, Black, Female,0,0,35, United-States, <=50K,39128
23, Private,203715, HS-grad,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,40, United-States, <=50K,44663
47, Private,144351, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K,78793
34, Private,420749, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, Germany, <=50K,17106
51, Private,106151, 11th,7, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States, <=50K,16803
40, Private,362482, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States, <=50K,36611
24, State-gov,38151, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, United-States, <=50K,36799
20, Private,42706, Some-college,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,72, United-States, <=50K,44866
44, Private,126199, Some-college,10, Divorced, Transport-moving, Unmarried, White, Male,1831,0,50, United-States, <=50K,39858
26, Private,165510, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States, <=50K,11289
35, Local-gov,216068, HS-grad,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, United-States, <=50K,35351
23, Private,215624, Some-college,10, Never-married, Machine-op-inspct, Unmarried, Asian-Pac-Islander, Male,0,0,40, Vietnam, <=50K,41236
40, Private,239708, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,50, United-States, <=50K,13092
49, Local-gov,199378, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, <=50K,36046
32, Private,230420, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States, <=50K,34208
28, Private,395022, Assoc-voc,11, Divorced, Prof-specialty, Unmarried, White, Female,0,0,40, United-States, <=50K,21761
51, Private,338620, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States, >50K,73262
62, Private,210142, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States, >50K,98424
31, Private,446358, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Mexico, <=50K,15411
47, Local-gov,352614, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States, >50K,97980
36, Private,293528, Assoc-voc,11, Never-married, Tech-support, Not-in-family, White, Female,0,0,3, United-States, <=50K,31327
44, State-gov,55395, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K,27144
18, ?,128538, HS-grad,9, Never-married, ?, Own-child, White, Female,0,0,20, United-States, <=50K,30916
46, Private,428405, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States, >50K,92724
32, Private,126838, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States, <=50K,28351
51, Self-emp-not-inc,136836, Assoc-acdm,12, Divorced, Transport-moving, Unmarried, Black, Female,0,0,30, United-States, <=50K,44740
48, Private,105838, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States, >50K,80888
28, Private,139903, Bachelors,13, Never-married, Machine-op-inspct, Unmarried, Black, Female,0,0,40, United-States, <=50K,37186
57, Self-emp-inc,106103, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,60, United-States, >50K,66818
33, Private,186824, Assoc-voc,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States, <=50K,18229
42, Private,350387, HS-grad,9, Separated, Machine-op-inspct, Not-in-family, White, Male,0,0,15, United-States, <=50K,33847
17, Private,142912, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States, <=50K,15900
63, ?,321403, 9th,5, Separated, ?, Not-in-family, Black, Male,0,0,40, United-States, <=50K,17892
31, Self-emp-inc,114937, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States, >50K,62859
34, ?,286689, Masters,14, Never-married, ?, Not-in-family, White, Male,4650,0,30, United-States, <=50K,23006
35, Private,147258, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1974,40, United-States, <=50K,24696
20, Private,451996, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States, <=50K,10612
36, Private,149833, HS-grad,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States, <=50K,14805
24, Private,211968, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,24, United-States, <=50K,24562
33, Private,287908, Some-college,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,50, United-States, >50K,93529
36, Private,166549, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States, <=50K,16094
31, Private,25216, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States, <=50K,14912
29, Private,286452, Assoc-acdm,12, Divorced, Sales, Unmarried, White, Female,3418,0,40, United-States, <=50K,36706
47, Private,162034, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States, >50K,63124
30, Private,186932, Doctorate,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,75, United-States, >50K,94226
34, Private,82938, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States, <=50K,25913
23, Private,122048, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, White, Female,0,0,40, United-States, <=50K,30948
33, Private,118710, Assoc-voc,11, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States, <=50K,22241
